ID_Geo;ID_Yac;Fase;Corte;Nivel;UE;Cuadro;Capa;Muestra.Botanico;Nivel2;Fase2;Shape;Symmetry;Form;Retouch;Direction;Type;Nivel_Integridad
3250;Valmayor;;;III;;;;;;;Se;S;Cv;A;Db;SeSCvADb;4
3251;Valmayor;;;III;;;;;;;Se;S;Cv;A;Db;SeSCvADb;4
3252;Valmayor;;;III;;;;;;;Tri;S;R;A;Db;TriSRADb;4
3253;Valmayor;;;III;;;;;;;Se;S;Cv;A;Db;SeSCvADb;4
3254;Valmayor;;;III;;;;;;;Se;S;Cv;A;Db;SeSCvADb;4
3255;Chaves;Ia;;;;;;;;;Se;S;Cv;S;Db;SeSCvSDb;4
3256;Chaves;Ia;;;;;;;;;Se;S;Cv;S;Db;SeSCvSDb;4
3257;Chaves;Ia;;;;;;;;;Se;S;Cv;S;Db;SeSCvSDb;4
3258;Chaves;Ia;;;;;;;;;Se;S;Cv;S;Db;SeSCvSDb;4
3259;Chaves;Ia;;;;;;;;;Se;As;Cv;AS;B;SeAsCvASB;4
3260;Chaves;Ia;;;;;;;;;Se;S;Cv;AS;B;SeSCvASB;4
3263;Draga;ABC;SectoresABC;;;;;;;;Tra;S;R;A;Al;TraSRAAl;4
3264;Draga;ABC;SectoresABC;;;;;;;;Tra;As;R;A;Al;TraAsRAAl;4
3265;Draga;ABC;SectoresABC;;;;;;;;Tra;S;R;A;B;TraSRAB;4
3266;Draga;ABC;SectoresABC;;;;;;;;Tra;S;R;A;D;TraSRAD;4
3267;Draga;ABC;SectoresABC;;;;;;;;Tra;S;R;A;Db;TraSRADb;4
3268;Draga;ABC;SectoresABC;;;;;;;;Tra;As;RCc;A;Db;TraAsRCcADb;4
3269;Draga;ABC;SectoresABC;;;;;;;;Tra;S;R;A;D;TraSRAD;4
3270;Draga;ABC;SectoresABC;;;;;;;;Tra;As;R;A;Al;TraAsRAAl;4
3271;Draga;ABC;SectoresABC;;;;;;;;Tra;S;RCc;A;B;TraSRCcAB;4
3272;Draga;ABC;SectoresABC;;;;;;;;Tra;As;RCc;A;B;TraAsRCcAB;4
3273;Draga;ABC;SectoresABC;;;;;;;;Tra;S;RCc;A;Al;TraSRCcAAl;4
3276;Draga;ABC;SectoresABC;;;;;;;;Se;S;Cv;A;B;SeSCvAB;4
3280;Guixeres;C;;;;;;;;;Tra;S;Cc;A;D;TraSCcAD;
3281;Guixeres;C;;;;;;;;;Sq;S;R;A;Al;SqSRAAl;
3282;Guixeres;B;;;;;;;;;Se;S;Cv;A;B;SeSCvAB;
3288;Fem;;Secció 1;103;103;G13;;;;Antic Cardial;Se;S;Cv;A;D;SeSCvAD;
3289;Fem;;Secció 1;103;103;G13;;;;Antic Cardial;Tri;S;RCc;A;Db;TriSRCcADb;
3290;Fem;;Secció 1;103;103;G13;;;;Antic Cardial;Tri;S;Cc;A;Db;TriSCcADb;
3291;Fem;;Secció 1;103;103;G13;;;;Antic Cardial;Tri;As;RCv;A;B;TriAsRCvAB;
3306;Cremat;;;III;;;;;;;Se;S;Cv;A;Db;SeSCvADb;
3307;Cremat;;;V;;;;;;;Se;S;Cv;A;D;SeSCvAD;
3308;Cremat;;;V;;;;;;;Tra;S;Cc;A;D;TraSCcAD;
3309;Cremat;;;V;;;;;;;Se;As;Cv;A;D;SeAsCvAD;
3310;Cremat;;;V;;;;;;;Tra;As;R;A;D;TraAsRAD;
3311;Cremat;;;V;;;;;;;Tri;As;Cc;A;D;TriAsCcAD;
3312;Cremat;;;V;;;;;;;Tri;As;Cc;A;D;TriAsCcAD;
3313;Cremat;;;V;;;;;;;Tri;S;Cc;A;D;TriSCcAD;
3314;Cremat;;;V;;;;;;;Tri;S;Cc;A;D;TriSCcAD;
3315;Cremat;;;VI;;;;;;;Tra;S;R;A;D;TraSRAD;
3435;Ángel2;;Ángel 2;2a2;;;;;;;Tri;S;RCc;A;D;TriSRCcAD;
3437;Ángel2;;Ángel 2;2a2;;;;;;;Tri;S;Cc;A;D;TriSCcAD;
3438;Ángel2;;Ángel 2;2a2;;;;;;;Tri;As;R;A;D;TriAsRAD;
3439;Ángel2;;Ángel 2;2a2;;;;;;;Tri;S;R;A;D;TriSRAD;
3440;Ángel2;;Ángel 2;2a2;;;;;;;Tri;S;R;A;D;TriSRAD;
3441;Ángel2;;Ángel 2;2a2;;;;;;;Tra;S;R;A;D;TraSRAD;
3448;Xicotó;;;II;;;;;;;Se;S;Cv;A;Db;SeSCvADb;
3449;Xicotó;;;II;;;;;;;Tri;S;Cc;A;Al;TriSCcAAl;
3450;Xicotó;;;II;;;;;;;Tra;S;RCc;A;D;TraSRCcAD;
3451;Xicotó;;;II;;;;;;;Tri;S;Cv;AS;B;TriSCvASB;
3452;Atxoste;;;IV;;;;;;;Tri;S;R;A;D;TriSRAD;
3453;Atxoste;;;IV;;;;;;;Tri;As;Cv;A;Al;TriAsCvAAl;
3454;Atxoste;;;IV;;;;;;;Tri;As;RCc;A;D;TriAsRCcAD;
3455;Atxoste;;;IV;;;;;;;Tri;As;Cc;A;D;TriAsCcAD;
3456;Atxoste;;;IV;;;;;;;Tri;As;RCc;A;D;TriAsRCcAD;
3457;Atxoste;;;IV;;;;;;;Tri;As;Cc;A;D;TriAsCcAD;
3458;Atxoste;;;IV;;;;;;;Tri;As;Cc;A;D;TriAsCcAD;
3459;Atxoste;;;IV;;;;;;;Tri;As;RCc;A;D;TriAsRCcAD;
3460;Atxoste;;;IV;;;;;;;Tri;As;Cc;A;D;TriAsCcAD;
3461;Atxoste;;;IV;;;;;;;Tri;As;RCc;A;D;TriAsRCcAD;
3462;Atxoste;;;IV;;;;;;;Tri;As;CcCv;A;D;TriAsCcCvAD;
3463;Atxoste;;;IV;;;;;;;Tri;As;R;A;D;TriAsRAD;
3464;Atxoste;;;IV;;;;;;;Tri;As;RCc;A;D;TriAsRCcAD;
3465;Atxoste;;;IV;;;;;;;Tri;As;RCc;A;D;TriAsRCcAD;
3466;Atxoste;;;IV;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3467;Atxoste;;;IV;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3468;Atxoste;;;IV;;;;;;;Tra;S;RCc;A;D;TraSRCcAD;
3469;Atxoste;;;IV;;;;;;;Tra;S;RCc;A;D;TraSRCcAD;
3470;Atxoste;;;IV;;;;;;;Tra;As;CcCv;A;D;TraAsCcCvAD;
3471;Atxoste;;;IV;;;;;;;Tra;S;Cc;A;D;TraSCcAD;
3472;Atxoste;;;IV;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3473;Atxoste;;;IV;;;;;;;Tra;S;RCc;A;D;TraSRCcAD;
3474;Atxoste;;;IV;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3475;Atxoste;;;IV;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3476;Atxoste;;;IV;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3477;Atxoste;;;IV;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
3478;Atxoste;;;IV;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3479;Atxoste;;;IV;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3480;Atxoste;;;IV;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
3481;Atxoste;;;IV;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
3482;Atxoste;;;IV;;;;;;;Tra;S;Cc;A;D;TraSCcAD;
3483;Atxoste;;;IV;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
3484;Atxoste;;;IV;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3485;Atxoste;;;IV;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
3486;Atxoste;;;IV;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
3487;Atxoste;;;IV;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
3488;Atxoste;;;IV;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
3489;Atxoste;;;IV;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3490;Atxoste;;;IV;;;;;;;Tra;S;Cc;A;D;TraSCcAD;
3491;Atxoste;;;IV;;;;;;;Tra;S;Cc;A;D;TraSCcAD;
3492;Atxoste;;;IV;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3493;Atxoste;;;IV;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
3495;Atxoste;;;IV;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3496;Atxoste;;;IV;;;;;;;Tra;As;R;A;D;TraAsRAD;
3497;Atxoste;;;IV;;;;;;;Tra;As;R;A;D;TraAsRAD;
3498;Atxoste;;;IV;;;;;;;Tra;As;R;A;D;TraAsRAD;
3499;Atxoste;;;IV;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3500;Atxoste;;;IV;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3501;Atxoste;;;IV;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
3502;Atxoste;;;IV;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
3503;Atxoste;;;IV;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3504;Atxoste;;;IV;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3505;Atxoste;;;IV;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3506;Atxoste;;;IV;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3507;Atxoste;;;IV;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3508;Atxoste;;;IV;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3509;Atxoste;;;IV;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3510;Atxoste;;;IV;;;;;;;Tra;As;CcCv;A;D;TraAsCcCvAD;
3511;Atxoste;;;IV;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3512;Atxoste;;;IV;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3513;Atxoste;;;IV;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3514;Atxoste;;;IV;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3515;Atxoste;;;IIIb2;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3516;Atxoste;;;IIIb2;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3517;Atxoste;;;IIIb2;;;;;;;Tra;As;R;A;D;TraAsRAD;
3518;Atxoste;;;IIIb2;;;;;;;Tra;As;CcCv;A;D;TraAsCcCvAD;
3519;Atxoste;;;IIIb2;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
3521;Atxoste;;;IIIb2;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
3522;Atxoste;;;IIIb2;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3523;Atxoste;;;IIIb2;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3524;Atxoste;;;IIIb2;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3525;Atxoste;;;IIIb2;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
3526;Atxoste;;;IIIb2;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
3527;Atxoste;;;IIIb2;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3528;Atxoste;;;IIIb2;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3529;Atxoste;;;IIIb2;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3530;Atxoste;;;IIIb2;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3531;Atxoste;;;IIIb2;;;;;;;Tri;S;Cc;A;D;TriSCcAD;
3532;Atxoste;;;IIIb2;;;;;;;Tri;S;Cc;A;D;TriSCcAD;
3533;Atxoste;;;IIIb2;;;;;;;Tri;As;R;A;D;TriAsRAD;
3534;Atxoste;;;IIIb2;;;;;;;Tri;As;R;A;D;TriAsRAD;
3535;Atxoste;;;IIIb2;;;;;;;Tri;As;RCc;A;D;TriAsRCcAD;
3536;Atxoste;;;IIIb2;;;;;;;Tri;As;RCc;A;D;TriAsRCcAD;
3537;Atxoste;;;IIIb2;;;;;;;Se;As;R;A;D;SeAsRAD;
3551;Esplugón;;;3inf;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3552;Esplugón;;;3inf;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3553;Esplugón;;;3inf;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3554;Esplugón;;;3inf;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3555;Esplugón;;;3inf;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3556;Esplugón;;;3inf;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3557;Esplugón;;;3inf;;;;;;;Tra;As;R;A;D;TraAsRAD;
3558;Esplugón;;;3inf;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3559;Esplugón;;;3inf;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3560;Esplugón;;;3inf;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3561;Esplugón;;;3inf;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3562;Esplugón;;;3inf;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3563;Esplugón;;;3inf;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3564;Esplugón;;;3inf;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
3565;Esplugón;;;3inf;;;;;;;Tra;As;RCv;A;D;TraAsRCvAD;
3566;Esplugón;;;3inf;;;;;;;Tra;As;RCc;AS;D;TraAsRCcASD;
3567;Esplugón;;;3inf;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3568;Esplugón;;;3inf;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3569;Esplugón;;;3inf;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
3570;Esplugón;;;3inf;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
3571;Esplugón;;;3inf;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
3572;Esplugón;;;3inf;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3573;Esplugón;;;3inf;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3574;Esplugón;;;3inf;;;;;;;Tra;As;RCc;AS;B;TraAsRCcASB;
3575;Esplugón;;;3inf;;;;;;;Tra;As;RCc;AS;B;TraAsRCcASB;
3576;Esplugón;;;3inf;;;;;;;Tra;As;RCc;AS;B;TraAsRCcASB;
3577;Esplugón;;;3inf;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3578;Esplugón;;;3inf;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3579;Esplugón;;;3inf;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3580;Esplugón;;;3inf;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3581;Esplugón;;;3inf;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3582;Esplugón;;;3inf;;;;;;;Tri;As;RCc;A;D;TriAsRCcAD;
3583;Esplugón;;;3inf;;;;;;;Tri;As;R;A;D;TriAsRAD;
3584;Esplugón;;;3inf;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
3585;Esplugón;;;3inf;;;;;;;Tri;As;RCv;A;D;TriAsRCvAD;
3586;Esplugón;;;3inf;;;;;;;Tri;As;RCc;A;D;TriAsRCcAD;
3587;Esplugón;;;3inf;;;;;;;Tri;As;RCc;A;D;TriAsRCcAD;
3588;Esplugón;;;3inf;;;;;;;Tri;S;RCc;A;D;TriSRCcAD;
3589;Esplugón;;;3inf;;;;;;;Tri;As;RCc;A;D;TriAsRCcAD;
3590;Esplugón;;;3inf;;;;;;;Tri;As;RCv;A;D;TriAsRCvAD;
3591;Esplugón;;;3inf;;;;;;;Tri;As;R;A;B;TriAsRAB;
3592;Esplugón;;;3inf;;;;;;;Tri;As;RCv;A;D;TriAsRCvAD;
3593;Esplugón;;;3inf;;;;;;;Tri;As;RCc;A;D;TriAsRCcAD;
3594;Esplugón;;;3inf;;;;;;;Tri;As;RCc;A;D;TriAsRCcAD;
3595;Esplugón;;;3inf;;;;;;;Tri;As;RCc;A;D;TriAsRCcAD;
3596;Esplugón;;;3inf;;;;;;;Se;As;Cv;A;D;SeAsCvAD;
3597;Esplugón;;;3inf;;;;;;;Se;S;Cv;A;B;SeSCvAB;
3617;Espantalobos;;8;c;;;;;;;Tra;As;RCv;A;D;TraAsRCvAD;
3619;Espantalobos;;8;c;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3620;Espantalobos;;8;c;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3621;Espantalobos;;8;c;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3622;Espantalobos;;8;c;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3623;Espantalobos;;8;c;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3624;Espantalobos;;8;c;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3625;Artusia;;;III;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3626;Artusia;;;III;;;;;;;Tra;As;CcCv;A;D;TraAsCcCvAD;
3627;Artusia;;;III;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3628;Artusia;;;III;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
3629;Artusia;;;V;;;;;;;Tri;As;R;A;D;TriAsRAD;
3630;Artusia;;;V;;;;;;;Tri;As;RCc;A;D;TriAsRCcAD;
3633;Valcervera;;;b;;;;;;;Tra;As;R;A;D;TraAsRAD;
3634;Valcervera;;;b;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3635;Valcervera;;;b;;;;;;;Tri;As;RCc;A;D;TriAsRCcAD;
3636;Valcervera;;;b;;;;;;;Tri;As;RCc;A;D;TriAsRCcAD;
3637;Cabezo;;;cabaña;1351;;;;;;Tra;As;R;A;D;TraAsRAD;
3638;Cabezo;;;cabaña;1351;;;;;;Tra;As;R;A;D;TraAsRAD;
3639;Cabezo;;;cabaña;1351;;;;;;Tra;As;R;A;D;TraAsRAD;
3640;Cabezo;;;cabaña;1351;;;;;;Tra;S;R;A;D;TraSRAD;
3641;Cabezo;;;cabaña;1351;;;;;;Tri;S;R;A;D;TriSRAD;
3642;Cabezo;;;cabaña;1398;;;;;;Tra;S;R;A;D;TraSRAD;
3643;Cabezo;;;cabaña;1398;;;;;;Tra;As;R;A;D;TraAsRAD;
3644;Cabezo;;;cabaña;1441;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3661;Botiquería;;;2;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
3662;Botiquería;;;2;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
3663;Botiquería;;;2;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3664;Botiquería;;;2;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
3665;Botiquería;;;2;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
3666;Botiquería;;;2;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3667;Botiquería;;;2;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
3668;Botiquería;;;2;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
3669;Botiquería;;;2;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3670;Botiquería;;;2;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3671;Botiquería;;;2;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3672;Botiquería;;;2;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3673;Botiquería;;;2;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3674;Botiquería;;;2;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
3675;Botiquería;;;2;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
3676;Botiquería;;;2;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3677;Botiquería;;;2;;;;;;;Tra;As;R;A;D;TraAsRAD;
3678;Botiquería;;;2;;;;;;;Tra;As;Cv;A;D;TraAsCvAD;
3679;Botiquería;;;2;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3680;Botiquería;;;2;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3681;Botiquería;;;2;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
3682;Botiquería;;;2;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
3683;Botiquería;;;2;;;;;;;Tra;As;R;A;D;TraAsRAD;
3684;Botiquería;;;2;;;;;;;Tra;S;R;A;Al;TraSRAAl;
3685;Botiquería;;;2;;;;;;;Tra;As;R;A;D;TraAsRAD;
3686;Botiquería;;;2;;;;;;;Tra;S;Cc;A;D;TraSCcAD;
3687;Botiquería;;;2;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3688;Botiquería;;;2;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3689;Botiquería;;;2;;;;;;;Tra;S;R;A;D;TraSRAD;
3690;Botiquería;;;2;;;;;;;Tri;S;R;S;B;TriSRSB;
3691;Botiquería;;;2;;;;;;;Tra;S;R;A;D;TraSRAD;
3692;Botiquería;;;2;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3693;Botiquería;;;2;;;;;;;Tri;As;RCc;A;D;TriAsRCcAD;
3694;Botiquería;;;2;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3695;Botiquería;;;2;;;;;;;Tra;As;R;A;Al;TraAsRAAl;
3696;Botiquería;;;2;;;;;;;Tra;As;R;A;D;TraAsRAD;
3697;Botiquería;;;2;;;;;;;Tra;As;R;A;D;TraAsRAD;
3698;Botiquería;;;2;;;;;;;Tra;As;RCv;A;D;TraAsRCvAD;
